,kLa_10,kLa_25,kLa_50,kLa_inst_10,kLa_inst_25,kLa_inst_50,dtmix_0.50,dtmix_0.75,dtmix_0.95,vor_mean,vel_rms_qss,kla_fit_rmse_25,tau_95_qss,tau_98_qss,tau_100_qss,tau_95_max,tau_98_max,tau_100_max
44,40.09810440054036,51.27122294463161,34.38853210439124,49.09349242581346,62.10120652453484,35.943842547847034,16.082742440399247,31.88819621803261,128.6619395231924,0.882491684790032,0.2016023773591805,0.000897481467139,0.0033203870736352,0.0087636882792838,0.0277949372544898,0.004874006526595,0.0148701369877386,0.0496611170119606
45,52.66608907512828,59.09981078341836,43.85794471748439,60.08247982248946,58.92685843405271,50.56352464031027,9.36695157395657,19.37989980818616,52.32572948210259,0.8472018065901935,0.1595437820652064,0.0005201222433758,0.0027086109505255,0.0045792930519467,0.0274876079678889,0.0034091305152757,0.0057514145560495,0.0448244697395616
46,44.8339246164722,59.97352932344971,40.58730359093276,54.44593701526416,50.00500072107165,37.38870512761068,13.086158386066035,27.73019277047328,89.4220823047848,0.9677427900101472,0.2278858800135954,0.0006195364301881,0.0036190267187278,0.0103412443851895,0.028460166568545,0.005181579751376,0.0146386418508174,0.0425430116804746
47,53.03310719006326,60.66639955276873,42.19057914310853,65.98452884803359,73.43173878378465,31.11688688571793,13.81382593915746,25.983148790319976,77.94944637096012,1.0083319627715222,0.2679700701509113,0.0010902804142176,0.0037019259871709,0.00911995035606,0.0275911878598332,0.0060804483742191,0.0188930053806633,0.0507534085773691
48,58.6486091925413,46.899207829648006,36.05232139809162,68.79350797002697,43.63911064562211,34.91663012502267,23.670468062046066,43.395858113751146,128.8725483378065,0.7273968064472872,0.1726136257014672,0.0006355268640958,0.0030323541575457,0.0069297668464396,0.0288719082002936,0.0037831116679262,0.0102108179587943,0.0533476855617739
49,60.46273208678745,54.21486514729393,52.75615059643719,50.09362228725767,47.29159155364184,62.251997508876,9.64688346007468,17.786441379513004,48.53588240850185,0.8713976640785087,0.1526409468921248,0.0004842913450242,0.0027271450955844,0.0046575702325541,0.0261182973131439,0.0035323789151825,0.0060362242804563,0.0487491438644198
50,47.88432704807754,47.94085139581082,42.36158147256804,52.74529255237309,50.09006139638715,42.100449814701015,15.88787551457149,31.099671220012315,85.86213575959944,0.6796955664507881,0.1416658497470577,0.0003639225180456,0.0027088899378816,0.0055285254064618,0.0295047577801171,0.0035160612105714,0.0072782041535208,0.0492776043748111
51,46.11570257135381,39.1845013675499,52.124911118969216,45.55801955022887,30.870506583200086,60.86692646719788,19.43043648584784,37.03926955114754,113.54661321417365,1.0252604834139654,0.2675298975743709,0.0006287320718619,0.0037468752005187,0.0116876300187413,0.0291008195512644,0.0061228952666786,0.0192895462262945,0.0430218781902517
52,37.02730914643203,38.243620335597086,41.7212052208758,38.47552038449402,43.76655663832168,46.751281717035546,16.179516363839085,36.93814113253828,109.89860171664276,0.7082950725705542,0.170057967529548,0.0005559171375712,0.0029658680968186,0.0072705292121576,0.0270963004498814,0.0039039232319399,0.0109107231497227,0.0428010164336258
53,48.17364164587023,53.90060837578197,38.54132182286199,58.72818653864995,66.05728900817374,39.1267032867226,13.598031928378148,30.95722162418008,94.89690367038394,0.9762435565256876,0.2316490893209821,0.0007843498316416,0.0036618732276401,0.0115194899519468,0.0286712698024237,0.0051948957311816,0.0160615797416593,0.0408534216244998
54,49.17857084616257,48.53537570172742,35.535037907439126,51.818295149786806,42.37629984505433,40.656046179886594,16.008604051916368,30.13384292125428,86.63479839860591,0.6694439205399699,0.1409276031467929,0.0008285769881971,0.0027110961025453,0.0059417760881212,0.0281278512146668,0.003583518235746,0.0078632488076362,0.0410464987753256
55,0.0367549804038086,0.043907476382905,0.0284340062012184,0.0380188673014219,0.037875685584483,0.0239538138633686,15.391814863610865,34.29404364348408,115.0335637175142,1.003341913923664,0.2332753015674325,0.0008163110578223,1.5643858903816702e-07,5.326853313044884e-07,1.281697004207061e-06,2.359895783691768e-07,7.277919530128696e-07,2.097274901370964e-06
56,54.90653210232844,54.87049348198505,33.145308156919164,42.58475885134536,47.83689958187724,32.23003844365442,20.297866686108947,36.930840776115005,95.56912231376305,1.0604819736604538,0.2593289438576325,0.0004348052457481,0.0037642827949665,0.0122670737621341,0.0285073614146335,0.0060533160852163,0.0187586591516889,0.0413555857319454
57,54.90653210232844,54.87049348198505,33.145308156919164,42.58475885134536,47.83689958187724,32.23003844365442,20.297866686108947,36.930840776115005,95.56912231376305,1.0604819736604538,0.2593289438576325,0.0004348052457481,0.0037642827949665,0.0122670737621341,0.0285073614146335,0.0060533160852163,0.0187586591516889,0.0413555857319454
58,37.29821102141431,44.70102144378806,35.63610201574672,39.93854316301073,53.35344170446436,29.629905993719287,27.067618570950867,50.14632493144588,115.10860950172784,0.6968763695149921,0.1643471452868489,0.0004938404533736,0.0029369043222489,0.0078919218137355,0.0280933015410075,0.0039504916933832,0.0113416711354024,0.0493811076729282
59,46.05644953545675,51.00671324656799,33.48356189400724,48.397871259697176,50.723006632450826,36.35212343825802,18.41843458554333,38.94183312372007,94.4602573744293,1.0889226627110102,0.2624451108911058,0.0003222700573494,0.0037768175902217,0.0145220132663067,0.0298445910729093,0.0062953369408788,0.0205501703680494,0.0621622838126436
60,42.86356603053678,41.40571367475406,29.16060887918213,48.00650533106769,40.57609313638216,32.005415902007506,16.11323545094843,28.417887977127027,70.31230014959314,0.6496754354763468,0.1396318966501096,0.000161853431736,0.002836326822123,0.0062746052261155,0.0285242692431278,0.0037562900108805,0.0085167428856067,0.0481404706383351
61,46.05644953545675,51.00671324656799,33.48356189400724,48.397871259697176,50.723006632450826,36.35212343825802,18.41843458554333,38.94183312372007,94.4602573744293,1.0889226627110102,0.2624451108911058,0.0003222700573494,0.0037768175902217,0.0145220132663067,0.0298445910729093,0.0062953369408788,0.0205501703680494,0.0621622838126436
