,kLa_10,kLa_25,kLa_50,kLa_inst_10,kLa_inst_25,kLa_inst_50,dtmix_0.50,dtmix_0.75,dtmix_0.95,vor_mean,vel_rms_qss,kla_fit_rmse_25,tau_95_qss,tau_98_qss,tau_100_qss,tau_95_max,tau_98_max,tau_100_max
12,39.28313096181017,37.375713164227385,37.556519499651834,38.40394903033241,38.05472892650079,37.81162092397937,24.174195393525615,34.53456484789375,64.62897135820113,0.729867321934694,0.2527353075592707,0.0003973568156632853,0.0035985979930147215,0.00695059337989764,0.02543709669814948,0.004651874996015113,0.009884826721780478,0.04994887190809574
13,31.113786213538692,21.253964854105156,16.30967764217142,31.901798033642464,22.42883313752742,14.628833949888248,38.48137225908159,84.85635934053893,177.11298257705502,0.7482447227319434,0.25160998516992017,0.00011590967441723152,0.003307032491757519,0.006716496159217621,0.025465137521380164,0.004282182933696213,0.009594686372253407,0.04989263619117706
14,19.867843821216432,23.330222090711565,23.188183502644527,22.1342709966337,22.801407204668674,25.76273125079461,61.668865799810256,96.69678157410246,,0.7775977105670379,0.2605250942635501,0.00010843086502868401,0.003092733324842024,0.006573351865170478,0.025737469893882987,0.004141054394798896,0.009331636744803603,0.047481176750156846
15,88.17145572155196,85.74167015759211,58.5800129534903,92.86685637735238,81.7843264310562,55.031382560133885,12.27895639036221,22.365241996731164,75.42787496936795,0.7598762080031006,0.2897101900730028,0.0005536411453904856,0.005033855581592624,0.010184009683108737,0.02623717033947519,0.00717157414922357,0.014610682018164947,0.05000722609380245
16,50.85747023839288,45.14355857184203,44.11892031608664,53.111669532801834,33.619638811499584,35.06251616451203,15.348695487952778,29.381788505509586,68.4113284605895,0.8150628397543294,0.2613916584934566,0.001339079961822074,0.004347422945414341,0.008632804847225511,0.026626251205906382,0.005693801339543257,0.012383671796631586,0.04104978636729351
17,43.43316821255446,48.09625268561348,26.83410178101656,44.18098049637282,47.571869401312696,29.333461678637327,21.049639526335227,39.906608268677196,115.33448323804515,0.8054384495481178,0.2514100956838498,0.00034626286848405037,0.004013200791189618,0.007865075369468741,0.026067166830261897,0.005024219557795693,0.01118133002128174,0.03898250989605327
18,36.960645512939514,35.31076442551481,47.04369112749943,39.73137982455342,38.587126791423685,41.91818740387116,23.24231031032848,46.48462062065696,92.09217292771666,0.9717129955578335,0.2595665139619274,0.000305540240887274,0.0036174413315366084,0.007610395098019693,0.02684864348530737,0.0048749180626081814,0.010645645096341435,0.05455679429391124
19,37.32778558148415,36.30470548931704,20.243302308235407,42.54334844506054,34.833027588587264,18.80010198246797,25.87351525112039,57.44797454062323,151.73281825233315,1.0581234253654823,0.26809243488670675,0.000487864202978062,0.0033866317497295317,0.00745241630652938,0.027135416753381946,0.004554118093301275,0.01049302867897083,0.038009157745233516
20,91.81468505887436,60.359329228616545,51.712983257845075,102.56485862647737,58.145035490767945,43.60991720715775,10.656380010207197,21.312760020414423,48.151050416491834,0.89291632960506,0.2817875602674166,0.0006412989680240614,0.005077223406137189,0.010616598000436432,0.02772842932948463,0.007334074748145918,0.01858494952577208,0.04706892593380684
21,59.94356666988999,54.99066598168075,46.188179600544636,52.58230176547745,62.20560307978544,46.71335749794968,12.629783715801125,21.312760020414423,55.64998449774876,0.8893061029100715,0.2642073129696553,0.0007555954455691103,0.004387818293440696,0.00974945014662279,0.026703058338064786,0.006202860562354274,0.014031164449344678,0.046600696184633666
22,53.093284377822016,56.14416133077962,43.94871949705389,58.07054576206293,49.66428520794424,40.78721355015073,15.392548903632637,28.417013360552552,79.3308289648759,0.9247534504707937,0.25272336079646424,0.0006988456464447778,0.00374880906561558,0.008642128918468902,0.026986062497087317,0.005324979935798229,0.012678313491108083,0.0429820465635601
23,35.36676797652796,34.236172111583556,20.795332575499604,30.50212145857943,30.236591954742025,20.166406867666396,20.52339853817684,48.151050416491834,,1.0276628515460715,0.25572102373625255,0.00031006371287210034,0.0036651576342487287,0.008324900254215459,0.027807290132569454,0.005117466288606827,0.011896325675222464,0.04986386032347294
24,33.83783640991566,31.5070777665475,20.302438138281143,29.261006100526384,32.16513216337881,17.21200559368134,26.048928913839834,71.831894883619,,1.065657243250494,0.2619653559686197,0.0004069010428565251,0.003325504496403777,0.00801918675174545,0.027702349694783468,0.00473786717490268,0.011752486459216824,0.04181327770379878
25,81.8571830074352,63.17121002179434,32.214500501428276,89.01494429120633,73.63429349464631,36.276098212494745,13.993226276029667,31.215658615758482,65.30172262147181,0.8836630944984588,0.2904030200896332,0.0007706837558231943,0.005117154737278437,0.01235788244832591,0.02796662807425285,0.007868990524475114,0.018943718634627835,0.05388612238343319
26,63.560821975742655,41.04265487891823,55.329445724708194,55.90464972875112,49.86331508213901,66.15066656575337,19.73403705593928,44.13248287055511,102.2581920171399,0.9334387236924502,0.5122551077116102,0.0006392785304585568,0.004468365726685414,0.011466293964545784,0.031179429429295556,0.010180954955434935,0.038689260051619545,0.10129105431847832
27,44.67895253828587,52.84874717880162,28.208185911891704,49.87432913964545,46.95740388170619,29.00087618781209,14.710827623518352,29.42165524703673,100.46418864841814,0.975182470505084,0.25377654618458284,0.0005830101759560411,0.003943253365285416,0.00964024889836436,0.0281277111447229,0.00556663864564099,0.013658417057514251,0.0435285489197493
28,39.60800077334166,37.51204098702494,29.48049071884381,34.614207892960216,38.94194575174351,33.28499245411558,23.680844467127116,43.4148815230664,101.5405906696512,1.0376470923607213,0.2539577074497895,0.00041360131249720003,0.003748657442631679,0.00912935146253206,0.027942256856237187,0.005444054331916796,0.013411889079260211,0.05024063481212637
29,30.85713838027599,29.130871619113584,17.75318741116692,34.67455616386181,30.04846417185591,17.181051735730726,25.833648509593225,72.11893542261444,,1.1053168589999594,0.26011031142298896,0.0001088861006197697,0.0034007971440525586,0.008713462938366395,0.02881969352716559,0.004907838987329184,0.012948641743990404,0.058852122165947165
30,86.14119800353532,67.9233420096955,49.845525221925605,91.75370374451107,82.72405891119313,61.297540489390926,12.827124086360527,28.614353731111944,77.29164513576218,0.9207585710949872,0.2976358992896016,0.000975697309902639,0.005214515590647449,0.014168251848538762,0.028800448361656725,0.008316049227423032,0.020978387537988627,0.04595964110977253
31,55.41835109291059,52.16624455960742,27.777658002640464,63.85088499426149,48.22430333618682,32.67443284819311,16.77393149754837,32.8900617598988,80.90955192935103,0.9233363950568375,0.2625195846113542,0.0004917279775091555,0.004455625183173658,0.011144811711872578,0.027390299242306227,0.006520358047457716,0.017368054511808683,0.03864254620994282
32,41.881213305778495,60.90306335818215,52.29341642009579,45.76459991237541,55.7780312975108,47.53687373953444,15.12942840955343,30.587757436705875,90.11876922212268,1.0240980620726952,0.2470739987046088,0.0007826694070095563,0.0038604731542076424,0.009238334243696723,0.028191138220604144,0.006085301593624419,0.01820350156658019,0.04276610718823447
33,37.158710983462264,43.539971075257085,22.484245802233062,33.29265400550606,48.27452847615933,21.55192444871984,21.049639526335227,43.414881523066406,109.85280627806196,1.0641948183189645,0.2573095915649983,0.0005763127981564839,0.0036861010253242993,0.009937313390904588,0.028510497390400097,0.00552702536567555,0.01515198208906899,0.04707397495108498
34,34.30946936288869,25.697578048907058,20.46773934773397,33.31428891186649,26.157901652836102,22.202588490763418,25.983148790320048,82.55405501734597,,1.1382131256939052,0.2616942032377115,0.00020836006993667808,0.003451999631902727,0.009295099577812424,0.028931167515281936,0.00506661661809165,0.01468959738787007,0.04967287394262938
35,76.57493482119084,51.97711105984158,58.9574693305983,66.08985118600945,41.45865459520188,49.95311403180679,17.001631925116904,30.663657579228715,82.88295563494498,0.9338205088468522,0.3059257014263117,0.0007817409195674011,0.00550239973079275,0.01565003670909899,0.029392186446072815,0.008811390562381236,0.023324269135715038,0.05006675948022283
